101,2783594.9878,1198913.9882,2276.8103
102,2783581.8053,1198838.2993,2276.7185
103,2783595.999,1198814.5003,2253.4826
104,2783608.9752,1198835.5043,2252.0048
201,2783516.5163,1198833.5192,2163.0975
202,2783447.2823,1198835.4915,299.3134
203,278540.497,1198725.9992,2141.9918
204,2783487.8052,1198657.982,2076.2801
205,2783614.8038,1198637.8051,2109.4882
206,2783598.7948,1198554.0067,2081.3019
207,2783676.3157,1198645.4803,2146.8946
208,2783727.2977,1198606.281,2126.9181
