101,2783595.0011,1198913.9877,2276.802
102,2783581.8162,1198838.2985,2276.7081
103,2783595.9987,1198814.516,2253.4841
104,2783608.9942,1198835.5037,2252.0036
201,2783516.499,1198833.5054,2163.1031
202,2783447.2906,1198835.4807,299.3054
203,278540.4834,1198726.0159,2141.9986
204,2783487.7903,1198657.998,2076.3152
205,2783614.8123,1198637.8092,2109.5071
206,2783598.8118,1198553.9906,2081.3198
207,2783676.2811,1198645.4811,2146.9171
208,2783727.2828,1198606.3136,2126.8915
