101,2783595.002,1198913.9812,2276.8153
102,2783581.8158,1198838.3161,2276.7158
103,2783595.9931,1198814.4805,2253.5052
104,2783608.9809,1198835.5115,2251.9811
201,2783516.4812,1198833.5119,2163.0945
202,2783447.3145,1198835.4931,299.2917
203,278540.4878,1198725.9962,2141.9904
204,2783487.7809,1198657.9824,2076.3192
205,2783614.7908,1198637.7912,2109.5052
206,2783598.8169,1198554.0055,2081.3015
207,2783676.3138,1198645.5064,2146.8938
208,2783727.2867,1198606.3048,2126.8896
