101,2783595.0091,1198913.9952,2276.8174
102,2783581.8166,1198838.2883,2276.6821
103,2783596.0039,1198814.4805,2253.4953
104,2783608.9795,1198835.5065,2252.0124
201,2783516.5044,1198833.5195,2163.089
202,2783447.2935,1198835.4877,299.2835
203,278540.5028,1198726.0023,2142.0104
204,2783487.8054,1198657.993,2076.2845
205,2783614.7957,1198637.804,2109.4892
206,2783598.7909,1198553.9874,2081.3091
207,2783676.3057,1198645.5035,2146.9047
208,2783727.3093,1198606.319,2126.888
