101,2783595.0188,1198913.9835,2276.7918
102,2783581.7845,1198838.3035,2276.7017
103,2783596.0007,1198814.518,2253.5178
104,2783609.0,1198835.5064,2251.9886
201,2783516.4983,1198833.4822,2163.091
202,2783447.2802,1198835.4905,299.2957
203,278540.5034,1198726.0102,2141.9967
204,2783487.8101,1198657.9846,2076.311
205,2783614.8194,1198637.8169,2109.5075
206,2783598.7868,1198553.9817,2081.2931
207,2783676.3146,1198645.4955,2146.904
208,2783727.2916,1198606.2833,2126.8931
