101,2783594.9842,1198913.9849,2276.8035
102,2783581.8021,1198838.3198,2276.7185
103,2783595.9739,1198814.5025,2253.5144
104,2783608.9889,1198835.4877,2251.9875
201,2783516.5088,1198833.4997,2163.0954
202,2783447.3026,1198835.4935,299.3058
203,278540.5173,1198726.008,2141.9978
204,2783487.7936,1198657.9955,2076.3179
205,2783614.8183,1198637.7983,2109.5088
206,2783598.7894,1198553.9901,2081.2892
207,2783676.3086,1198645.4906,2146.9114
208,2783727.2846,1198606.2832,2126.8902
