101,2783595.0045,1198914.0146,2276.7928
102,2783581.7865,1198838.3112,2276.6888
103,2783595.9744,1198814.4872,2253.4905
104,2783608.9894,1198835.4913,2251.983
201,2783516.5045,1198833.4811,2163.0813
202,2783447.311,1198835.5015,299.3087
203,278540.5124,1198726.0118,2142.0197
204,2783487.8105,1198657.9961,2076.3167
205,2783614.8053,1198637.8198,2109.4828
206,2783598.8024,1198554.0166,2081.3054
207,2783676.3008,1198645.5047,2146.9129
208,2783727.2867,1198606.3153,2126.884
