101,2783595.0199,1198914.0122,2276.8061
102,2783581.8085,1198838.2925,2276.6983
103,2783596.0029,1198814.4977,2253.4862
104,2783609.0008,1198835.5192,2252.0022
201,2783516.5181,1198833.5076,2163.1168
202,2783447.2939,1198835.5121,299.3138
203,278540.4852,1198725.9821,2141.9845
204,2783487.7861,1198657.9928,2076.3065
205,2783614.7974,1198637.82,2109.4861
206,2783598.8159,1198553.983,2081.2855
207,2783676.309,1198645.4948,2146.895
208,2783727.2968,1198606.3001,2126.9081
