101,2783594.9804,1198914.0017,2276.8046
102,2783581.817,1198838.3039,2276.697
103,2783595.9985,1198814.483,2253.5189
104,2783609.0069,1198835.5171,2251.9952
201,2783516.4806,1198833.4807,2163.0896
202,2783447.3028,1198835.5149,299.3162
203,278540.4906,1198726.0003,2141.9811
204,2783487.7969,1198658.0061,2076.2943
205,2783614.8136,1198637.8095,2109.5165
206,2783598.8004,1198553.9876,2081.3043
207,2783676.2811,1198645.4994,2146.8911
208,2783727.3187,1198606.3194,2126.9107
